_id,Scale ID,Element ID,O*NET-SOC Code
o_jobSkills/c4267146-88fd-4c50-b866-9a5a26174dce,,2.B.4.g,17-3012.02
o_jobSkills/32f72737-07c2-4a0d-9854-c86260010ca2,,2.B.4.h,17-3012.02
o_jobSkills/ddc16c5b-007f-459d-b428-5c02f11a0c8e,,2.B.5.a,17-3012.02
o_jobSkills/26d6d7f7-48c8-450a-bc0e-cd8066b8f2b8,,2.B.5.b,17-3012.02
o_jobSkills/b8e2af70-4785-4af9-a3c1-53eb82591603,,2.B.5.c,17-3012.02
o_jobSkills/5de0369b-abaf-46a4-99ba-7d316ac79412,,2.B.5.d,17-3012.02
o_jobSkills/96c0694e-9155-460b-ae0d-0cafcb8e746c,,2.A.1.a,17-3013.00
o_jobSkills/995a332f-e163-4236-9b3f-41ad3c3f1912,,2.A.1.b,17-3013.00
o_jobSkills/ee9d9046-b5ea-4599-8d08-319ae082e4ff,,2.A.1.c,17-3013.00
o_jobSkills/0bb5f184-efda-4487-b715-0fe113a5b9a6,,2.A.1.d,17-3013.00
o_jobSkills/8f07ec5d-b891-4fce-be9b-01a4dee5086e,,2.A.1.e,17-3013.00
o_jobSkills/3226aebd-a9a5-4daa-8430-cf722b6f8a83,,2.A.1.f,17-3013.00
o_jobSkills/d99719b7-de8a-42d9-918c-3735619f65eb,,2.A.2.a,17-3013.00
o_jobSkills/bb073e1f-c1ea-45f0-a6c8-72a46558c8a1,,2.A.2.b,17-3013.00
o_jobSkills/85b418f6-0f07-457c-a6e0-4263785ce394,,2.A.2.c,17-3013.00
o_jobSkills/afdc0c57-ef10-49af-aecd-38119f7becc5,,2.A.2.d,17-3013.00
o_jobSkills/333bc720-8ba5-4829-9bd8-0bd5c07e02af,,2.B.1.a,17-3013.00
o_jobSkills/78a2daa6-2d16-44c9-9a88-777c497e9bbd,,2.B.1.b,17-3013.00
o_jobSkills/293d7e73-033a-4a65-8882-fdcbc8de525a,,2.B.1.c,17-3013.00
o_jobSkills/1733eeb3-d0d8-4ad4-856c-2914484c80c4,,2.B.1.d,17-3013.00
o_jobSkills/dbb87bb1-624c-41e5-90ea-46ab6dc5ecf2,,2.B.1.e,17-3013.00
o_jobSkills/f5cd94a4-cdc4-4c48-b4eb-834539de0be5,,2.B.1.f,17-3013.00
o_jobSkills/edebfa34-b1e5-412e-b43f-44ddbe50826f,,2.B.2.i,17-3013.00
o_jobSkills/6a7eb991-f844-458a-b66a-78173b4e04f2,,2.B.3.a,17-3013.00
o_jobSkills/271085a1-7cfa-499f-ab29-4a6907b6a72e,,2.B.3.b,17-3013.00
o_jobSkills/1ecf8986-914a-4ab6-bab3-3055bfcf10c9,,2.B.3.c,17-3013.00
o_jobSkills/00f39971-ea7b-4fe7-9d5a-d0e99788beb9,,2.B.3.d,17-3013.00
o_jobSkills/26b57fbb-f0e1-4f62-ba1e-5446a44cf5b8,,2.B.3.e,17-3013.00
o_jobSkills/7c0bdc90-345a-403a-ac84-6cc8ba3ce247,,2.B.3.g,17-3013.00
o_jobSkills/886a21b8-63df-47c9-ba60-60dcba0adb04,,2.B.3.h,17-3013.00
o_jobSkills/569b31bb-ccb4-44ca-b230-fd6dfcd693bd,,2.B.3.j,17-3013.00
o_jobSkills/a4a71fd4-a23e-46f4-96c8-7e03c3cebade,,2.B.3.k,17-3013.00
o_jobSkills/5fab9fd1-3a19-4656-9e04-3bd559ac37b3,,2.B.3.l,17-3013.00
o_jobSkills/8956085a-3486-4769-9d1a-c5c8130abafa,,2.B.3.m,17-3013.00
o_jobSkills/80009708-2698-4c1e-aa17-87d32e98fb45,,2.B.4.e,17-3013.00
o_jobSkills/afc33b56-8eb0-4288-89c0-993ce98b0130,,2.B.4.g,17-3013.00
o_jobSkills/f900e03d-4584-4ee6-9d05-4775afcaae1a,,2.B.4.h,17-3013.00
o_jobSkills/2dfa8bcd-9b7f-4bed-a495-639e5b0fb0db,,2.B.5.a,17-3013.00
o_jobSkills/a9386b26-e1a7-4d9c-a2d9-09c4a21f3aca,,2.B.5.b,17-3013.00
o_jobSkills/c33f97e9-967e-424a-b56a-c9a089b65fdc,,2.B.5.c,17-3013.00
o_jobSkills/6bdb2c5c-c3f9-4cde-9c7d-ff8c3d9b8cab,,2.B.5.d,17-3013.00
o_jobSkills/5605aafe-f4cc-4341-adfc-8259c3cec5e2,,2.A.1.a,17-3021.00
o_jobSkills/6def2ca4-73b3-4c4c-be12-fb033a097a96,,2.A.1.b,17-3021.00
o_jobSkills/c44eec3d-baee-4e13-bd38-f18f6b7af489,,2.A.1.c,17-3021.00
o_jobSkills/bdc46102-f47e-414b-9319-1d941a8183f3,,2.A.1.d,17-3021.00
o_jobSkills/696e7d34-ab63-4f58-ab61-d108d9188270,,2.A.1.e,17-3021.00
o_jobSkills/b5c2d82b-0d9f-4c5b-b05a-b0d6835cb4b1,,2.A.1.f,17-3021.00
o_jobSkills/ce677231-66a6-4104-b362-58cf6a0875f8,,2.A.2.a,17-3021.00
o_jobSkills/0c8399c8-0a9c-4fe7-9744-d511581c7a80,,2.A.2.b,17-3021.00
o_jobSkills/82058041-dd0a-4e6b-85d1-168c264e1f1d,,2.A.2.c,17-3021.00
o_jobSkills/6b109bf1-345c-4d9f-99a1-27b9a3445cc7,,2.A.2.d,17-3021.00
o_jobSkills/0852d175-7035-4f92-a31c-c07bc40bc1cb,,2.B.1.a,17-3021.00
o_jobSkills/f372489b-1527-41c6-9221-96fcb1147a3a,,2.B.1.b,17-3021.00
o_jobSkills/c9c902d7-fc88-4181-9798-81ed1e99c140,,2.B.1.c,17-3021.00
o_jobSkills/eb6dddb2-e9f2-41bd-b671-8425fd83c5a5,,2.B.1.d,17-3021.00
o_jobSkills/3dc28b9e-c9e7-4eef-a829-68bdd6af440f,,2.B.1.e,17-3021.00
o_jobSkills/454ca33f-1c9d-420d-8905-767639e5fdf3,,2.B.1.f,17-3021.00
o_jobSkills/6eea9f77-0609-4a80-aca9-494130b55682,,2.B.2.i,17-3021.00
o_jobSkills/bdbd6233-3868-4ac7-a1d7-c7cbbf4d8a47,,2.B.3.a,17-3021.00
o_jobSkills/ae5d7061-5846-47c6-b665-79ca019b1ab4,,2.B.3.b,17-3021.00
o_jobSkills/f9dc5d15-65d5-4de7-baec-b72d3e7f2245,,2.B.3.c,17-3021.00
o_jobSkills/d91103b5-60a4-49de-9be0-c5b8c7e4933d,,2.B.3.d,17-3021.00
o_jobSkills/d123825c-11ef-4d18-b4ba-5b67fcd3f1d1,,2.B.3.e,17-3021.00
o_jobSkills/d0a4438d-882e-4006-be1f-2cd574dd6706,,2.B.3.g,17-3021.00
o_jobSkills/48326536-a1be-419a-b6c8-7f36248365e8,,2.B.3.h,17-3021.00
o_jobSkills/d3193448-5db0-4cef-b5e9-8a90b5feabe9,,2.B.3.j,17-3021.00
o_jobSkills/83a7394a-3f56-4ce2-ae7d-c1793fc1786b,,2.B.3.k,17-3021.00
o_jobSkills/d765ff7d-90f2-4898-89af-a7a12758081a,,2.B.3.l,17-3021.00
o_jobSkills/2be1bdb1-6f59-4859-983c-0929043c68f3,,2.B.3.m,17-3021.00
o_jobSkills/80bf9434-5440-47b3-962b-294cd5df9861,,2.B.4.e,17-3021.00
o_jobSkills/71004d7d-b9f3-403b-8e5b-20f32dd498af,,2.B.4.g,17-3021.00
o_jobSkills/bb5ab733-393f-4366-929b-7792273d3de2,,2.B.4.h,17-3021.00
o_jobSkills/c1836e2a-7d4e-451a-b958-4abd7a706217,,2.B.5.a,17-3021.00
o_jobSkills/0bad7361-76b3-4110-828e-7510d867065b,,2.B.5.b,17-3021.00
o_jobSkills/3c8260aa-3308-448f-8138-8d1eb1604767,,2.B.5.c,17-3021.00
o_jobSkills/ed7b8965-c3e0-4668-9aaf-3138d5ab04f7,,2.B.5.d,17-3021.00
o_jobSkills/7557a00a-f20b-420a-b52e-79038d3560af,,2.A.1.a,17-3022.00
o_jobSkills/c7c124c9-1cc8-4c7f-9aa4-e5e2fd2e7613,,2.A.1.b,17-3022.00
o_jobSkills/73ef6dd8-dc35-4af3-ab10-e2fe7b8afb86,,2.A.1.c,17-3022.00
o_jobSkills/d0e7edfe-03b6-4db1-a4ea-12daaa0d62e1,,2.A.1.d,17-3022.00
o_jobSkills/16314415-bc3c-4287-aeb5-958c96ab29a0,,2.A.1.e,17-3022.00
o_jobSkills/4c765edc-4481-459e-8b91-e8c3b16620af,,2.A.1.f,17-3022.00
o_jobSkills/d151678b-52b2-45e6-bbf0-6f4709b33872,,2.A.2.a,17-3022.00
o_jobSkills/7e068b77-efbc-4345-a5b3-44526a29e6c1,,2.A.2.b,17-3022.00
o_jobSkills/c0fdd905-4b13-4d4e-942c-51fcfb73a0e9,,2.A.2.c,17-3022.00
o_jobSkills/d40853a3-36c7-466f-a0d1-1e4cb1cfd562,,2.A.2.d,17-3022.00
o_jobSkills/1f5ba2ea-8b83-4eee-92a9-ac9eff72a2cd,,2.B.1.a,17-3022.00
o_jobSkills/7a7a97fe-287e-4a10-93cb-9e3f8142eb30,,2.B.1.b,17-3022.00
o_jobSkills/01dc9e8f-92b1-4ef6-9dbf-2e4198bbc097,,2.B.1.c,17-3022.00
o_jobSkills/850fbef2-5a83-4894-920b-54b9ed54b46a,,2.B.1.d,17-3022.00
o_jobSkills/baf3fc76-2452-42a4-ae33-8d2d11d05c3c,,2.B.1.e,17-3022.00
o_jobSkills/bd729b8f-8039-4cde-8f80-617ee6e1ec57,,2.B.1.f,17-3022.00
o_jobSkills/98581206-a82a-47ba-aa8e-a762a7892036,,2.B.2.i,17-3022.00
o_jobSkills/a10a85a9-3d8a-4b90-ace6-e408000081f6,,2.B.3.a,17-3022.00
o_jobSkills/5b405fd0-df3c-4603-a328-f19735442f35,,2.B.3.b,17-3022.00
o_jobSkills/fa803aeb-0761-43c0-bd76-a53f4cd252a8,,2.B.3.c,17-3022.00
o_jobSkills/acc45926-0001-4f08-b5c6-a40dbf5013f5,,2.B.3.d,17-3022.00
o_jobSkills/2eba684a-32d0-4862-952d-26924c159438,,2.B.3.e,17-3022.00
o_jobSkills/e17e65fe-1453-4f1c-bc4e-45f03e204c24,,2.B.3.g,17-3022.00
o_jobSkills/74146298-84a3-48c0-963d-3da8308392d6,,2.B.3.h,17-3022.00
o_jobSkills/dda27539-7d36-4455-af5f-b3cc378bf59c,,2.B.3.j,17-3022.00
o_jobSkills/42362e1b-fec3-4dd6-b16a-758d9f3eee69,,2.B.3.k,17-3022.00
o_jobSkills/c983f7a5-0f23-4b5e-b749-d4d5cda72fa3,,2.B.3.l,17-3022.00
o_jobSkills/62001782-8a27-4701-b7b6-cd77d6c27e66,,2.B.3.m,17-3022.00
o_jobSkills/13167376-a94d-4d69-8285-221521b8c3a4,,2.B.4.e,17-3022.00
o_jobSkills/3d6915c6-1dfe-4f24-a961-0a8826026223,,2.B.4.g,17-3022.00
o_jobSkills/63840bf4-79fb-4aca-b54d-c4934487fa9c,,2.B.4.h,17-3022.00
o_jobSkills/d6f2c82f-a590-4300-9c61-4d1263327583,,2.B.5.a,17-3022.00
o_jobSkills/d7ed2f82-6e49-47f3-a471-14e99919a791,,2.B.5.b,17-3022.00
o_jobSkills/a92d2dd1-731b-496c-a525-da85a6fff805,,2.B.5.c,17-3022.00
o_jobSkills/78558eb3-6d2d-4385-a8db-c0a5d4dec9ff,,2.B.5.d,17-3022.00
o_jobSkills/1f2dd529-4a51-47ef-89cb-ee21ebc93402,,2.A.1.a,17-3023.01
o_jobSkills/1b14d343-8267-4c98-8209-f5e4c28fa286,,2.A.1.b,17-3023.01
o_jobSkills/d52929dd-c659-4249-abbc-df6fcdc73738,,2.A.1.c,17-3023.01
o_jobSkills/ef5def1c-c53d-4880-842a-31a4ae2ed013,,2.A.1.d,17-3023.01
o_jobSkills/8503e7ff-e679-4204-915d-f3c48af0ec48,,2.A.1.e,17-3023.01
o_jobSkills/26f42276-7175-4e82-8489-5d8ea8f9fb49,,2.A.1.f,17-3023.01
o_jobSkills/b25840bb-062e-47b5-b361-9fa5de473751,,2.A.2.a,17-3023.01
o_jobSkills/65452469-ed27-48ba-ab52-2e5f0bd5e31e,,2.A.2.b,17-3023.01
o_jobSkills/f3c0ef00-28ae-4400-8d01-2a414ea26617,,2.A.2.c,17-3023.01
o_jobSkills/4e003952-22d5-421c-b8e8-dae3e3f2ede2,,2.A.2.d,17-3023.01
o_jobSkills/62ddeb66-cae6-4f8e-95dc-8758093e6769,,2.B.1.a,17-3023.01
o_jobSkills/2c373b8a-10f9-465a-b1a9-d1d84afdc576,,2.B.1.b,17-3023.01
o_jobSkills/6f9e2960-463e-49fa-82b3-23d691d55342,,2.B.1.c,17-3023.01
o_jobSkills/70162f01-8699-48a6-8f60-75c29c33472b,,2.B.1.d,17-3023.01
o_jobSkills/54864ee5-d8a1-41e8-92c3-416e49a8797f,,2.B.1.e,17-3023.01
o_jobSkills/516cb3cd-20b5-44b8-89c5-9bef58322168,,2.B.1.f,17-3023.01
o_jobSkills/4d491855-15ce-48ff-be07-350ae018d4b1,,2.B.2.i,17-3023.01
o_jobSkills/dfbea29a-f3d3-47af-9958-862c188aaf27,,2.B.3.a,17-3023.01
o_jobSkills/4919a208-4376-46ea-b865-a8006adb1c13,,2.B.3.b,17-3023.01
o_jobSkills/7fe8ded3-1872-4963-bd51-7a7978a06d61,,2.B.3.c,17-3023.01
o_jobSkills/276aa8d8-94b8-4106-9894-a025a59bdee7,,2.B.3.d,17-3023.01
o_jobSkills/54ebeeb3-a591-4427-bd7b-f58a15d4250c,,2.B.3.e,17-3023.01
o_jobSkills/7a70e08c-cacd-4aa9-b9a7-6a014ffa9180,,2.B.3.g,17-3023.01
o_jobSkills/f01dbb8f-0e15-4a04-961e-df1756b788be,,2.B.3.h,17-3023.01
o_jobSkills/984e1ee7-24e9-4cb0-bdcf-a6509fbc8b61,,2.B.3.j,17-3023.01
o_jobSkills/eed31dae-0ea5-44ed-ab23-a2ffe28aa81b,,2.B.3.k,17-3023.01
o_jobSkills/2e4103c1-d794-43ce-a6cf-3f463f228945,,2.B.3.l,17-3023.01
o_jobSkills/2c2b1c25-691c-47d8-8bc9-bb01c95b4bb3,,2.B.3.m,17-3023.01
o_jobSkills/fca8fef8-0d33-44f2-9cf2-38ba595975d5,,2.B.4.e,17-3023.01
o_jobSkills/d8ed95ee-2f76-4c26-a721-082e66e8ecc7,,2.B.4.g,17-3023.01
o_jobSkills/dd4510ac-2ef2-49e5-971f-5de82d87432d,,2.B.4.h,17-3023.01
o_jobSkills/2298cdff-78f7-43e0-9b39-9053c1970d9f,,2.B.5.a,17-3023.01
o_jobSkills/91621d83-d9a5-419a-a283-b479078e9deb,,2.B.5.b,17-3023.01
o_jobSkills/68fb9c5d-572f-4948-88ad-8646933940e2,,2.B.5.c,17-3023.01
o_jobSkills/e418f248-803a-4c49-b702-305b62961dbb,,2.B.5.d,17-3023.01
o_jobSkills/22edb6a5-9475-4a85-9dbc-e6b3096f7597,,2.A.1.a,17-3023.03
o_jobSkills/3a20311c-0c8d-475d-bbe2-08c2e29826fd,,2.A.1.b,17-3023.03
o_jobSkills/2a1d230c-dc92-46b8-b87e-6a65f1d873c7,,2.A.1.c,17-3023.03
o_jobSkills/b56cb74b-3736-424f-a6cf-3b3b20945679,,2.A.1.d,17-3023.03
o_jobSkills/2cafef21-46c0-4ed7-91ed-9e1ed422b446,,2.A.1.e,17-3023.03
o_jobSkills/e506e35d-e120-40ed-96a9-0891aaed67ec,,2.A.1.f,17-3023.03
o_jobSkills/0fa23b01-613f-4e4b-8176-48c9bc79a57f,,2.A.2.a,17-3023.03
o_jobSkills/ea8f05fd-2f33-4c24-a847-aaab48b95963,,2.A.2.b,17-3023.03
o_jobSkills/346f34e8-07e4-4dd1-aebe-5ad401736821,,2.A.2.c,17-3023.03
o_jobSkills/b3b65852-8683-4ade-a47b-afcdc3459856,,2.A.2.d,17-3023.03
o_jobSkills/ae5c0cf2-f68d-4ece-89c6-d4f31b711d1b,,2.B.1.a,17-3023.03
o_jobSkills/44944292-cbde-4475-a4fd-7de71fb95707,,2.B.1.b,17-3023.03
o_jobSkills/bcd3b34d-2543-4b98-ae1c-18bdeff31d9c,,2.B.1.c,17-3023.03
o_jobSkills/008bb928-bdc6-4658-b256-d78059e5995a,,2.B.1.d,17-3023.03
o_jobSkills/bed17bc3-4e4a-497d-8d43-4c1db6b2ba32,,2.B.1.e,17-3023.03
o_jobSkills/e228bc72-9343-4ef4-b67e-60a1e9bb2a39,,2.B.1.f,17-3023.03
o_jobSkills/34da7b16-4bd3-4475-a7e7-1d3073c65b45,,2.B.2.i,17-3023.03
o_jobSkills/2465782a-a55a-48ba-ac35-8aa97b449f38,,2.B.3.a,17-3023.03
o_jobSkills/d967cef1-a0ea-47b9-9e34-b1e2a53c610d,,2.B.3.b,17-3023.03
o_jobSkills/e176a5c7-794d-4934-a1af-8e07c01675f5,,2.B.3.c,17-3023.03
o_jobSkills/b2d01c71-8c9b-45dd-8b8d-76b193219d26,,2.B.3.d,17-3023.03
o_jobSkills/b33988df-60eb-4e09-8bfe-acc9fc69b5b6,,2.B.3.e,17-3023.03
o_jobSkills/4c555bc6-971f-43ff-9a07-f9d6d8be5c7a,,2.B.3.g,17-3023.03
o_jobSkills/56668e08-15b7-4895-bd7c-801a0e5e6e01,,2.B.3.h,17-3023.03
o_jobSkills/474156dc-227b-4c18-a024-356d8d251aa2,,2.B.3.j,17-3023.03
o_jobSkills/1931a660-961a-4da4-8238-e72ca43d6220,,2.B.3.k,17-3023.03
o_jobSkills/c0f1ce80-de83-4c43-83b7-0c0bf07d6409,,2.B.3.l,17-3023.03
o_jobSkills/bb86d07d-87b1-40bf-95f1-31ad66660be6,,2.B.3.m,17-3023.03
o_jobSkills/db014d33-487f-4a94-97d7-194d23c19996,,2.B.4.e,17-3023.03
o_jobSkills/4d5b8a28-5b2d-4a2e-a70d-a3f0ec7f90c1,,2.B.4.g,17-3023.03
o_jobSkills/98fc5d07-702c-4487-b137-fa972a268002,,2.B.4.h,17-3023.03
o_jobSkills/b15632d2-861d-4807-a95c-9e2e0b4eb5e3,,2.B.5.a,17-3023.03
o_jobSkills/8047b64d-0e74-4b4c-8fa1-0a62fc0a2219,,2.B.5.b,17-3023.03
o_jobSkills/577d4fae-a106-4312-b841-91f7f8025f1e,,2.B.5.c,17-3023.03
o_jobSkills/1cf10c92-f6b7-4aeb-a31a-474f8d4aa79c,,2.B.5.d,17-3023.03
o_jobSkills/ec4136a0-992f-4329-a5ea-0d8a3e1df2c1,,2.A.1.a,17-3024.00
o_jobSkills/ca5b38b8-a136-4db0-8973-3dc0d88d9d8b,,2.A.1.b,17-3024.00
o_jobSkills/f61dbe92-42e2-4d94-92bc-3bc4250cd948,,2.A.1.c,17-3024.00
o_jobSkills/b1ed954e-4309-40f6-b286-c314106f43cc,,2.A.1.d,17-3024.00
o_jobSkills/bf2deab8-9b45-4d7e-b4e0-760ea0393f14,,2.A.1.e,17-3024.00
o_jobSkills/70e61408-4c56-4ce9-83a9-d0b4cdc251f9,,2.A.1.f,17-3024.00
o_jobSkills/3d835233-7a28-4099-92e5-57f4d44da04a,,2.A.2.a,17-3024.00
o_jobSkills/57284e7d-7508-48cc-a69a-3b5d3f3737d2,,2.A.2.b,17-3024.00
o_jobSkills/c79790cc-e1ae-46ef-b1bd-aad724226619,,2.A.2.c,17-3024.00
o_jobSkills/adfe83a2-0db9-43c6-9b76-d7bd6ca032d5,,2.A.2.d,17-3024.00
o_jobSkills/dc72085d-a21f-4404-b196-bc85dfaa27c3,,2.B.1.a,17-3024.00
o_jobSkills/293bacdc-e19c-40be-8135-b3b1fcc5f76b,,2.B.1.b,17-3024.00
o_jobSkills/a563928d-4462-41fd-88f4-96832c9cee27,,2.B.1.c,17-3024.00
o_jobSkills/e6818fbb-9367-4f4c-a7ee-9dc9cabc3902,,2.B.1.d,17-3024.00
o_jobSkills/fd91832d-8e70-47c6-9fed-efd2db0cf7d1,,2.B.1.e,17-3024.00
o_jobSkills/5fd19493-48c6-42b4-8751-4a1caa35444b,,2.B.1.f,17-3024.00
o_jobSkills/f319290b-0f97-4ec5-9d88-d0728b772914,,2.B.2.i,17-3024.00
o_jobSkills/816631d4-588d-462b-9d2c-3bd2838090a0,,2.B.3.a,17-3024.00
o_jobSkills/087b3149-9d8c-476f-815d-d587d8b4797a,,2.B.3.b,17-3024.00
o_jobSkills/7ad384d6-95dd-48f2-9e6b-aeb38eb83904,,2.B.3.c,17-3024.00
o_jobSkills/a2f44852-343f-4fd4-b9ad-ec6bd8914f29,,2.B.3.d,17-3024.00
o_jobSkills/d97a0b0f-cab5-4d5d-b701-5b2d2fe90cb2,,2.B.3.e,17-3024.00
o_jobSkills/8fe00410-21f4-46cc-b5a3-b9099dfb3694,,2.B.3.g,17-3024.00
o_jobSkills/33dda4a6-a700-45e5-8143-b37de86bd442,,2.B.3.h,17-3024.00
o_jobSkills/2fbf469b-a40f-45d4-b1e0-4c7961e24cb3,,2.B.3.j,17-3024.00
o_jobSkills/b35d9d52-b3c0-493c-89bd-621d782228af,,2.B.3.k,17-3024.00
o_jobSkills/9d6d9084-7cfc-4cc0-9914-fde090e38c21,,2.B.3.l,17-3024.00
o_jobSkills/d8cc7ed1-e9a0-48f9-8899-e80682f5c588,,2.B.3.m,17-3024.00
o_jobSkills/8805eaeb-e075-497d-90eb-c59630cd26ab,,2.B.4.e,17-3024.00
o_jobSkills/1a39fd29-6234-414a-9662-a87dd4d85974,,2.B.4.g,17-3024.00
o_jobSkills/64a6132d-8388-4f49-8f8e-f350ee8fb80f,,2.B.4.h,17-3024.00
o_jobSkills/1404d1b9-07b0-49aa-bd7a-0326380eec72,,2.B.5.a,17-3024.00
o_jobSkills/7ab3a733-3966-481e-ad83-cc807b9d524c,,2.B.5.b,17-3024.00
o_jobSkills/866e5ed4-92e3-4c56-8939-3e66e11245d8,,2.B.5.c,17-3024.00
o_jobSkills/b36f0800-611b-4f6e-9a1b-ec16284e6a9c,,2.B.5.d,17-3024.00
o_jobSkills/78e222bf-d8a3-4bce-844c-c0a17304c202,,2.A.1.a,17-3024.01
o_jobSkills/52aeaa89-ee94-4b57-a1ed-49c6a48152c8,,2.A.1.b,17-3024.01
o_jobSkills/484fa9f2-fd17-473f-88bb-57ecec56bc98,,2.A.1.c,17-3024.01
o_jobSkills/b1b91307-c037-4196-84f6-54032c0e1c0a,,2.A.1.d,17-3024.01
o_jobSkills/fa1542ef-0333-4ba8-abfc-a8b31e4722b2,,2.A.1.e,17-3024.01
o_jobSkills/2c0bbcc9-1c2f-4526-a432-efa94638d49a,,2.A.1.f,17-3024.01
o_jobSkills/44210aa5-3854-4363-9029-8593345b970a,,2.A.2.a,17-3024.01
o_jobSkills/6cbc493e-2418-424b-b072-1ab17a34a044,,2.A.2.b,17-3024.01
o_jobSkills/0aca0879-9216-4283-9b68-0b250ed100ab,,2.A.2.c,17-3024.01
o_jobSkills/690dda62-8c0f-4157-a2db-ea0308c97fd6,,2.A.2.d,17-3024.01
o_jobSkills/085fc6bb-1ed9-4fb3-a0b9-216ffd272f92,,2.B.1.a,17-3024.01
o_jobSkills/7a64ee9e-73bb-4735-b3bb-fae80953afd1,,2.B.1.b,17-3024.01
o_jobSkills/1d5b4585-79dc-470c-966f-695e59018825,,2.B.1.c,17-3024.01
o_jobSkills/41dc0993-dc94-4d7c-8f3e-452d3cbcd32f,,2.B.1.d,17-3024.01
o_jobSkills/6abd6b00-f8bf-4a79-bf89-580e1437cb9b,,2.B.1.e,17-3024.01
o_jobSkills/e049cf87-1523-48e9-b522-74905032161f,,2.B.1.f,17-3024.01
o_jobSkills/b0687dfd-1764-4455-b556-b77b40d6d300,,2.B.2.i,17-3024.01
o_jobSkills/27a02574-8bcf-44f2-b2de-3747ee326bc3,,2.B.3.a,17-3024.01
o_jobSkills/c1319415-7e8c-45d1-a6fd-f5b8c27a2ff5,,2.B.3.b,17-3024.01
o_jobSkills/3ef493b0-6fd5-4a56-911c-2eca90eb2bc0,,2.B.3.c,17-3024.01
o_jobSkills/f99567d8-f24a-4e47-93a0-e6254e87c08d,,2.B.3.d,17-3024.01
o_jobSkills/0829bbbe-9a23-4301-9293-730397476a2d,,2.B.3.e,17-3024.01
o_jobSkills/29ae5dcc-49fa-405c-94c6-2e98425035e2,,2.B.3.g,17-3024.01
o_jobSkills/652334cb-8876-48b6-9754-6502bf19e837,,2.B.3.h,17-3024.01
o_jobSkills/22efcb4e-b192-427d-9617-c077d7148b5c,,2.B.3.j,17-3024.01
o_jobSkills/ff663038-73c7-4fe7-8b11-14a047e45531,,2.B.3.k,17-3024.01
o_jobSkills/be26d85f-c4b2-4867-8d1b-381d23d9d68d,,2.B.3.l,17-3024.01
o_jobSkills/2e962f5d-a3f3-4bd4-8362-99128895d384,,2.B.3.m,17-3024.01
o_jobSkills/0da996ee-082c-4af7-a20a-a29e4f6e32f8,,2.B.4.e,17-3024.01
o_jobSkills/165e524a-f172-471a-b7d9-a90f654b6ff5,,2.B.4.g,17-3024.01
o_jobSkills/ff41bee3-bbc2-472d-bdee-20d0753b5f05,,2.B.4.h,17-3024.01
o_jobSkills/f25fca7a-ea0c-4cb5-8808-915cd10da55f,,2.B.5.a,17-3024.01
o_jobSkills/ea6b6a4d-7c3d-4e0a-a4c1-2a6a0f4d9530,,2.B.5.b,17-3024.01
o_jobSkills/b209001d-cee3-464b-a517-b4363c5067e8,,2.B.5.c,17-3024.01
o_jobSkills/417c4d78-9332-4659-b858-935983c40e84,,2.B.5.d,17-3024.01
o_jobSkills/04a1b1a7-8087-4e6c-a949-30cabdb2f8eb,,2.A.1.a,17-3025.00
o_jobSkills/a9a3fdaa-dbc7-4409-8c35-97f1b06b5076,,2.A.1.b,17-3025.00
o_jobSkills/7585a6e0-15e8-4730-af94-f8bb23f4f308,,2.A.1.c,17-3025.00
o_jobSkills/f21d7f0b-06de-48d2-a850-19300a54df28,,2.A.1.d,17-3025.00
o_jobSkills/a8be66fc-e3e0-4ed7-8cf8-9cc365d0c549,,2.A.1.e,17-3025.00
o_jobSkills/154b99e6-668f-4a30-bd72-b24f60427893,,2.A.1.f,17-3025.00
o_jobSkills/df6f1933-29d1-4fa8-9bad-1bd8ded6e30e,,2.A.2.a,17-3025.00
o_jobSkills/cf3e5795-cf04-41d4-ba7a-66b07415851a,,2.A.2.b,17-3025.00
o_jobSkills/93ebd871-4675-400f-a382-7ff5219504ff,,2.A.2.c,17-3025.00
o_jobSkills/54712ac1-8b02-404d-b9a6-75e4aa386057,,2.A.2.d,17-3025.00
o_jobSkills/b41ebb67-9c65-4d0f-ba99-bff9e87fa3a8,,2.B.1.a,17-3025.00
o_jobSkills/f809f942-66f2-48c5-95af-da42daed235b,,2.B.1.b,17-3025.00
o_jobSkills/0a9484a9-2d67-4879-a57b-e2a939c2561b,,2.B.1.c,17-3025.00
o_jobSkills/fa96628a-576e-4f44-ba22-dc4263f1a325,,2.B.1.d,17-3025.00
o_jobSkills/914062c7-ee29-4ebb-ae9e-659e66e3f90a,,2.B.1.e,17-3025.00
o_jobSkills/6bef5a0b-94e1-4f93-8df4-d400b4dbe1cd,,2.B.1.f,17-3025.00
o_jobSkills/e690510e-2bdc-45f6-ac1b-4dcd98a8ed42,,2.B.2.i,17-3025.00
o_jobSkills/2c17f1f9-2df1-4567-98e8-82ceb439c8bb,,2.B.3.a,17-3025.00
o_jobSkills/5b0d1feb-f634-46e6-a3db-83b2ab5ae7ef,,2.B.3.b,17-3025.00
o_jobSkills/961f84c5-49e9-4031-882d-f6f9085f8599,,2.B.3.c,17-3025.00
o_jobSkills/7ba5809c-5b68-481b-9413-638b1edec8eb,,2.B.3.d,17-3025.00
